value
0.8480653238042354
0.8246855795548288
0.7660666550970603
0.7158105257289826
0.6832638852501404
0.6619829106696681
0.6864941689983879
0.7096760172054484
0.7638991078148148
0.7776354002608552
0.7944735270518376
0.7837547994130094
0.7742850007531432
0.7643634829943241
0.7360171139540154
0.7409080834292202
0.7771564580039491
0.8052351153671828
0.8376681983070563
0.8212798802076363
0.7999870830288817
0.8220471884689752
0.9081122668816466
0.873789751539329
0.8331447927463713
0.8124316718791404
0.7558608686006312
0.7110425638548526
0.688301855298474
0.6747996045571055
0.6959088723579173
0.7127790286820036
0.760834286802572
0.7733137940802949
0.788353431169805
0.7877606519746388
0.7854077244415082
0.780019967111202
0.753772258102131
0.7608133359818736
0.8001098660495135
0.8159613767662267
0.8338785571776034
0.809515566739473
0.7837466691294123
0.8069130183386548
0.8984465662887223
0.8684856294985721
0.8339103862977135
0.8174165283579756
0.764571251144963
0.7233792633171666
0.7049688170143289
0.6887206512581505
0.706360290914008
0.7226631428922359
0.7687880189306837
0.7813398552578573
0.7925673866896631
0.7923683199996535
0.7896955757688682
0.7854596903518921
0.7591565082050461
0.7664168166797712
0.7980567333665101
0.8102004351158255
0.8322458968500245
0.8139167881607076
0.7964272678578317
0.8136309626856959
0.8990175888850651
0.8729182019959817
0.785740784311901
0.7641555780912894
0.7083993716988984
0.6662641631044833
0.6485172152583629
0.638113974807074
0.6612387689715088
0.6812576427237289
0.7316491893833454
0.746080814711263
0.7609459781428987
0.7592049073535911
0.7552998967159258
0.748973716741852
0.7222211880322293
0.7300173878843899
0.7701686021525014
0.7868601675105913
0.8054995561863095
0.7807246085871897
0.7559953681185486
0.776529583253493
0.8617113337332833
0.8265320015604604
0.7903148165526116
0.7707039447520038
0.7168108182217264
0.6772037989129419
0.6643394804142355
0.6577300850496689
0.6814274355592989
0.6991779772819575
0.7463252460613118
0.7590032459047622
0.7710894521134156
0.769824984643487
0.7673550707408442
0.7621607378853231
0.7355032821526941
0.7428100876208733
0.7792196290201403
0.7921250174463196
0.8090379295248261
0.7837824905942483
0.760880398885188
0.7792916185464016
0.8624154482409875
0.8284428433756885
0.8782749359843026
0.8599556375110305
0.8046293723985697
0.7564376571966946
0.7259455640808119
0.7041070411411277
0.724882861802909
0.7414455568904063
0.7890758946659885
0.7986122964581837
0.8118497892563353
0.8030053716806714
0.7968043095386068
0.7896792609722756
0.7622519611644863
0.7660052750810191
0.7955889485572012
0.8182578338122134
0.8495927897091855
0.8349634186486673
0.8167894738252752
0.8381175000716343
0.9269737320168587
0.8999614963609124
0.8633724910202261
0.8372150898744968
0.7760397432453258
0.7222534008842777
0.6824884349162047
0.6547769459465531
0.677892316574131
0.7043153952050485
0.7630523723473459
0.7794041451373523
0.8004081212562886
0.7891311007829217
0.7773572541402048
0.7661117380000083
0.7379613616680548
0.7440058252229392
0.7854238470774068
0.8191791995418615
0.8547890129307979
0.8394298420796242
0.8159726912586248
0.8399510196066171
0.9274834565307077
0.8910111840960415
0.8597687034699937
0.8377655123728802
0.7838762154991338
0.7471580380894643
0.7499499089826451
0.7745080562890568
0.8200829360014579
0.8363003613516422
0.8777583991970154
0.8831324647831472
0.8883677001623463
0.8775346033119248
0.8774086867751905
0.8717398484527752
0.8442337456663866
0.8474984815871626
0.8801641532375033
0.8935129041302452
0.9047807704453966
0.8695479097302882
0.8421204154040051
0.8632808863669247
0.9441955312114599
0.9016926024982799
0.8687978405231133
0.8475657124837219
0.7940560325977204
0.7569214559319999
0.7574740965306643
0.7772724004575435
0.8200827214416645
0.8365851977295846
0.8785291109425485
0.8844864166547932
0.8897392477053951
0.8789386089182142
0.8779262497948958
0.8722162543064104
0.844688405531298
0.8481555621124792
0.8793072273587512
0.8930085990195276
0.9070136488269105
0.8748102715976438
0.8498501541812823
0.8697674049883125
0.9498084979279126
0.9089723351182509
0.8642436733362349
0.8427400210572872
0.7892391298705124
0.7526730370400636
0.7550394942186236
0.7776255417099119
0.8219807969491898
0.838486836462249
0.8801102592362292
0.8857926401719733
0.8906112611458781
0.8796267729094143
0.8789197606656003
0.8731546409937291
0.8454762661451477
0.8487432832373527
0.8800401594866092
0.8930173057852068
0.9054860933255631
0.8717243571178069
0.8459731094085473
0.8658801485840951
0.9453738841652165
0.903385743341228
0.920897480603363
0.8977109863515468
0.840819593017007
0.7982683246897302
0.7905337200028544
0.8096330765405687
0.853068628299147
